Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
haircolor-set10-026-hicolor-red-hilights-copper-permanent-creme-hair-color,HiColor Red HiLights Copper Permanent Creme Hair Color,"<p><strong>HiColor Red HiLights Copper Permanent Creme Hair Color</strong> is a salon-ready permanent dye product from L'Oreal Technique Excellence.</p><p>For highly-visible, intense red highlights even on dark hair, without brassiness Breakthrough technology lifts hair 3-4 levels, no pre-lightening required Rich, no-drip creme makes it easy for control of creative techniques Quick processing time of only thirty minutes True-to-shade color that resists fading Available in three Hi-lift Red shades NEW HiColor RED HiLights by L'Oreal Excellence is the first highlighting series formulated for dark hair. Rich, no-drip creme makes it easy for control of creative techniques . True-to-shade color that resists fading. L'Oreal Excellence HiColor Red HiLights is available in Magenta, Red, Copper Red and Copper. L’Oreal Help Line: (800) 345-5014. 9AM - 5PM EST, Monday-Friday</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/shop-by-color/red-hair-color/hicolor-red-hilights-copper-permanent-creme-hair-color/SBS-500243.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=HiColor+Red+HiLights+Copper+Permanent+Creme+Hair+Color"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=HiColor+Red+HiLights+Copper+Permanent+Creme+Hair+Color"">eBay</a></p>",L'Oreal Technique Excellence,Hair Coloring,"sallybeauty,hair-color,set10,permanent-dye",TRUE,Title,Default Title,HCOLOR-SET10-026-500243,350,29,deny,manual,13.19,16.88,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw56598b07/images/large/SBS-500243-1.jpg?sw=750&sh=750&sfrm=png,1,HiColor Red HiLights Copper Permanent Creme Hair Color product image 1,active
haircolor-set10-026-hicolor-red-hilights-copper-permanent-creme-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwc7df534e/images/large/SBS-500243-2.jpg?sw=750&sh=750&sfrm=png,2,HiColor Red HiLights Copper Permanent Creme Hair Color product image 2,
haircolor-set10-026-hicolor-red-hilights-copper-permanent-creme-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw10841dca/images/large/SBS-500243-3.jpg?sw=750&sh=750&sfrm=png,3,HiColor Red HiLights Copper Permanent Creme Hair Color product image 3,
haircolor-set10-026-hicolor-red-hilights-copper-permanent-creme-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwfbac0444/images/large/SBS-500243-4.jpg?sw=750&sh=750&sfrm=png,4,HiColor Red HiLights Copper Permanent Creme Hair Color product image 4,
haircolor-set10-026-hicolor-red-hilights-copper-permanent-creme-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwa06df14d/images/large/SBS-500243.jpg?sw=750&sh=750&sfrm=png,5,HiColor Red HiLights Copper Permanent Creme Hair Color product image 5,
haircolor-set10-027-hicolor-red-hilights-magenta-permanent-creme-hair-color,HiColor Red HiLights Magenta Permanent Creme Hair Color,"<p><strong>HiColor Red HiLights Magenta Permanent Creme Hair Color</strong> is a salon-ready permanent dye product from L'Oreal Technique Excellence.</p><p>For highly-visible, intense red highlights even on dark hair, without brassiness Breakthrough technology lifts hair 3-4 levels, no pre-lightening required Rich, no-drip creme makes it easy for control of creative techniques Quick processing time of only thirty minutes True-to-shade color that resists fading Available in three Hi-lift Red shades NEW HiColor RED HiLights by L'Oreal Excellence is the first highlighting series formulated for dark hair. Rich, no-drip creme makes it easy for control of creative techniques . True-to-shade color that resists fading. L'Oreal Excellence HiColor Red HiLights is available in Magenta, Red, Copper Red and Copper. L’Oreal Help Line: (800) 345-5014. 9AM - 5PM EST, Monday-Friday</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/shop-by-color/red-hair-color/hicolor-red-hilights-magenta-permanent-creme-hair-color/SBS-500240.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=HiColor+Red+HiLights+Magenta+Permanent+Creme+Hair+Color"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=HiColor+Red+HiLights+Magenta+Permanent+Creme+Hair+Color"">eBay</a></p>",L'Oreal Technique Excellence,Hair Coloring,"sallybeauty,hair-color,set10,permanent-dye",TRUE,Title,Default Title,HCOLOR-SET10-027-500240,350,30,deny,manual,13.19,16.88,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw3b83c5eb/images/large/SBS-500240-1.jpg?sw=750&sh=750&sfrm=png,1,HiColor Red HiLights Magenta Permanent Creme Hair Color product image 1,active
haircolor-set10-027-hicolor-red-hilights-magenta-permanent-creme-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwcaae367d/images/large/SBS-500240-2.jpg?sw=750&sh=750&sfrm=png,2,HiColor Red HiLights Magenta Permanent Creme Hair Color product image 2,
haircolor-set10-027-hicolor-red-hilights-magenta-permanent-creme-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw83b24cb6/images/large/SBS-500240-3.jpg?sw=750&sh=750&sfrm=png,3,HiColor Red HiLights Magenta Permanent Creme Hair Color product image 3,
haircolor-set10-027-hicolor-red-hilights-magenta-permanent-creme-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw4ef66559/images/large/SBS-500240-4.jpg?sw=750&sh=750&sfrm=png,4,HiColor Red HiLights Magenta Permanent Creme Hair Color product image 4,
haircolor-set10-027-hicolor-red-hilights-magenta-permanent-creme-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw3923bd4e/images/large/SBS-500240.jpg?sw=750&sh=750&sfrm=png,5,HiColor Red HiLights Magenta Permanent Creme Hair Color product image 5,
haircolor-set10-028-hicolor-red-hilights-red-permanent-creme-hair-color,HiColor Red HiLights Red Permanent Creme Hair Color,"<p><strong>HiColor Red HiLights Red Permanent Creme Hair Color</strong> is a salon-ready permanent dye product from L'Oreal Technique Excellence.</p><p>For highly-visible, intense red highlights even on dark hair, without brassiness Breakthrough technology lifts hair 3-4 levels, no pre-lightening required Rich, no-drip creme makes it easy for control of creative techniques Quick processing time of only thirty minutes True-to-shade color that resists fading Available in three Hi-lift Red shades NEW HiColor RED HiLights by L'Oreal Excellence is the first highlighting series formulated for dark hair. Rich, no-drip creme makes it easy for control of creative techniques . True-to-shade color that resists fading. L'Oreal Excellence HiColor Red HiLights is available in Magenta, Red, Copper Red and Copper. L’Oreal Help Line: (800) 345-5014. 9AM - 5PM EST, Monday-Friday</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/shop-by-color/red-hair-color/hicolor-red-hilights-red-permanent-creme-hair-color/SBS-500241.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=HiColor+Red+HiLights+Red+Permanent+Creme+Hair+Color"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=HiColor+Red+HiLights+Red+Permanent+Creme+Hair+Color"">eBay</a></p>",L'Oreal Technique Excellence,Hair Coloring,"sallybeauty,hair-color,set10,permanent-dye",TRUE,Title,Default Title,HCOLOR-SET10-028-500241,350,31,deny,manual,13.19,16.88,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwf004ab74/images/large/SBS-500241-1.jpg?sw=750&sh=750&sfrm=png,1,HiColor Red HiLights Red Permanent Creme Hair Color product image 1,active
haircolor-set10-028-hicolor-red-hilights-red-permanent-creme-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw36994c2b/images/large/SBS-500241-2.jpg?sw=750&sh=750&sfrm=png,2,HiColor Red HiLights Red Permanent Creme Hair Color product image 2,
haircolor-set10-028-hicolor-red-hilights-red-permanent-creme-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw0ecb1d81/images/large/SBS-500241-3.jpg?sw=750&sh=750&sfrm=png,3,HiColor Red HiLights Red Permanent Creme Hair Color product image 3,
haircolor-set10-028-hicolor-red-hilights-red-permanent-creme-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw2c22628f/images/large/SBS-500241-4.jpg?sw=750&sh=750&sfrm=png,4,HiColor Red HiLights Red Permanent Creme Hair Color product image 4,
haircolor-set10-028-hicolor-red-hilights-red-permanent-creme-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw67c6bb2d/images/large/SBS-500241.jpg?sw=750&sh=750&sfrm=png,5,HiColor Red HiLights Red Permanent Creme Hair Color product image 5,
haircolor-set10-029-intense-red-permanent-creme-hair-color,Intense Red Permanent Creme Hair Color,"<p><strong>Intense Red Permanent Creme Hair Color</strong> is a salon-ready permanent dye product from L'Oreal Technique Excellence.</p><p>Developed to lift dark hair in one single step, without brassiness Rich, smooth creme formula conditions and penetrates hair Breakthrough technology lifts hair 3-4 levels Intense, long-lasting color L'Oreal Excellence HiColor Permanent Hair Color is the first permanent hair color specifically created for dark hair (black to medium brown). Specifically developed to lift dark hair in one single step, without brassiness. This breakthrough technology lifts hair 3-4 levels. A strong lifting and toning action neutralizes unwanted orange tones, then deposits the shade of your choice. L'Oreal Excellence HiColor Permanent Hair Color's rich, smooth creme formula conditions and penetrates hair for intense, long-lasting color. True-to-shade color resists fading and has a quick processing time of only thirty minutes. No pre-lightening required. The end result is intense, long-lasting color. L’Oreal Help Line: (800) 345-5014. 9AM - 5PM EST, Monday-Friday</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/shop-by-color/red-hair-color/intense-red-permanent-creme-hair-color/SBS-500269.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=Intense+Red+Permanent+Creme+Hair+Color"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=Intense+Red+Permanent+Creme+Hair+Color"">eBay</a></p>",L'Oreal Technique Excellence,Hair Coloring,"sallybeauty,hair-color,set10,permanent-dye",TRUE,Title,Default Title,HCOLOR-SET10-029-500269,350,32,deny,manual,13.19,16.88,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw9bb6d8e4/images/large/SBS-500269-1.jpg?sw=750&sh=750&sfrm=png,1,Intense Red Permanent Creme Hair Color product image 1,active
haircolor-set10-029-intense-red-permanent-creme-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw6fd515fb/images/large/SBS-500269-2.jpg?sw=750&sh=750&sfrm=png,2,Intense Red Permanent Creme Hair Color product image 2,
haircolor-set10-029-intense-red-permanent-creme-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw385ba41a/images/large/SBS-500269-3.jpg?sw=750&sh=750&sfrm=png,3,Intense Red Permanent Creme Hair Color product image 3,
haircolor-set10-029-intense-red-permanent-creme-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw4af36515/images/large/SBS-500269-4.jpg?sw=750&sh=750&sfrm=png,4,Intense Red Permanent Creme Hair Color product image 4,
haircolor-set10-029-intense-red-permanent-creme-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwaa847784/images/large/SBS-500269.jpg?sw=750&sh=750&sfrm=png,5,Intense Red Permanent Creme Hair Color product image 5,
haircolor-set10-030-all-in-this-together-semi-permanent-hair-color,All In This Together Semi Permanent Hair Color,"<p><strong>All In This Together Semi Permanent Hair Color</strong> is a salon-ready semi permanent dye product from Good Dye Young Darker Daze.</p><p>Essential oil Bergamot smells subtly citrus and is know for mood lifting properties Ammonia free, peroxide free formulation, so it won't fry your hair Creamy formula with ultra vibrant color that lasts 4-6 weeks Vegan and cruelty free formula Good Dye Young's Semi-Permanent Hair Color combines professional-grade pigments with a formula that conditions as it deposits ultra-vibrant color. ""Hair is one of the coolest and easiest tools that we have for self-expression. It's your own personal megaphone…and it's attached to your head""' -Hayley Williams, Founder of Good Dye Young & Lead Singer of Paramore. Good Dye Young suppots artistry, creativity and self-expression. We believe happiness and confidence is the most beautiful you. We want to see you be #beautifullyobnoxious and rock it. Semi-Permanent Hair Color is vegan and cruelty-free. DISCLAIMER: None More Black was conceived to work well mixing with our other colors, so the violet undertone provides depth when mixed. In order to remove the violet and create a truer black, we recommend adding a small amount of Kowabunga to cancel out the violet coloring.</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/shop-by-color/red-hair-color/all-in-this-together-semi-permanent-hair-color/SBS-007355.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=All+In+This+Together+Semi+Permanent+Hair+Color"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=All+In+This+Together+Semi+Permanent+Hair+Color"">eBay</a></p>",Good Dye Young Darker Daze,Hair Coloring,"sallybeauty,hair-color,set10,semi-permanent-dye",TRUE,Title,Default Title,HCOLOR-SET10-030-007355,350,18,deny,manual,18.99,24.31,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwed98a9e3/images/large/SBS-007355-1.jpg?sw=750&sh=750&sfrm=png,1,All In This Together Semi Permanent Hair Color product image 1,active
haircolor-set10-030-all-in-this-together-semi-permanent-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwbcead31c/images/large/SBS-007355-2.jpg?sw=750&sh=750&sfrm=png,2,All In This Together Semi Permanent Hair Color product image 2,
haircolor-set10-030-all-in-this-together-semi-permanent-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwaded5cab/images/large/SBS-007355-3.jpg?sw=750&sh=750&sfrm=png,3,All In This Together Semi Permanent Hair Color product image 3,
haircolor-set10-030-all-in-this-together-semi-permanent-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw445b2124/images/large/SBS-007355-4.jpg?sw=750&sh=750&sfrm=png,4,All In This Together Semi Permanent Hair Color product image 4,
haircolor-set10-030-all-in-this-together-semi-permanent-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw3067532b/images/large/SBS-007355-5.jpg?sw=750&sh=750&sfrm=png,5,All In This Together Semi Permanent Hair Color product image 5,
haircolor-set10-031-b44w-intense-red-semi-permanent-moisturizing-hair-color,B44W Intense Red Semi Permanent Moisturizing Hair Color,"<p><strong>B44W Intense Red Semi Permanent Moisturizing Hair Color</strong> is a salon-ready semi permanent dye product from Clairol Professional Beautiful Collection.</p><p>Zero damage, moisturizing hair color for any hair type Revitalizes hair with a rich, indulgent color boost Gentle enough to use immediately after relaxing Enriched with Aloe Vera and Jojoba Oil Leaves hair feeling moisturized Blends gray Semi-Permanent Moisturizing Hair Color is fortified with aloe vera, jojoba and vitamin E for long-lasting, deep conditioning results and fade-resistance. Get rich, natural-looking color with luminous shine. Clairol Professional Help Line: 1-800-221-4900 Hotlines are open from 8:30am to 8:30pm Monday – Friday and 9:00am – 6:00pm Saturday & Sunday EASTERN TIME.</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/shop-by-type/semi-permanent-hair-color/b44w-intense-red-semi-permanent-moisturizing-hair-color/SBS-009577.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=B44W+Intense+Red+Semi+Permanent+Moisturizing+Hair+Color"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=B44W+Intense+Red+Semi+Permanent+Moisturizing+Hair+Color"">eBay</a></p>",Clairol Professional Beautiful Collection,Hair Coloring,"sallybeauty,hair-color,set10,semi-permanent-dye",TRUE,Title,Default Title,HCOLOR-SET10-031-009577,350,19,deny,manual,11.49,14.71,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw8408a34b/images/large/SBS-009577-1.jpg?sw=750&sh=750&sfrm=png,1,B44W Intense Red Semi Permanent Moisturizing Hair Color product image 1,active
haircolor-set10-031-b44w-intense-red-semi-permanent-moisturizing-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw5101b377/images/large/SBS-009577-2.jpg?sw=750&sh=750&sfrm=png,2,B44W Intense Red Semi Permanent Moisturizing Hair Color product image 2,
haircolor-set10-031-b44w-intense-red-semi-permanent-moisturizing-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwbdb6bccc/images/large/SBS-009577-3.jpg?sw=750&sh=750&sfrm=png,3,B44W Intense Red Semi Permanent Moisturizing Hair Color product image 3,
haircolor-set10-031-b44w-intense-red-semi-permanent-moisturizing-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw84e72599/images/large/SBS-009577-4.jpg?sw=750&sh=750&sfrm=png,4,B44W Intense Red Semi Permanent Moisturizing Hair Color product image 4,
haircolor-set10-031-b44w-intense-red-semi-permanent-moisturizing-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw26d14176/images/large/SBS-009577-5.jpg?sw=750&sh=750&sfrm=png,5,B44W Intense Red Semi Permanent Moisturizing Hair Color product image 5,
haircolor-set10-032-red-direct-vibes-semi-permanent-hair-color,Red Direct Vibes Semi Permanent Hair Color,"<p><strong>Red Direct Vibes Semi Permanent Hair Color</strong> is a salon-ready semi permanent dye product from Color Lux Direct Vibes.</p><p>Gluten free, cruelty free, paraben free, sulfate free, and vegan Never tested on animals Built in Bond Builder Long lasting color Semi Permanent Direct Vibes is a semi-permanent direct dye hair color. Direct Vibes is packed with pigment to give you a vibrant, long lasting color. Our bond building, conditioning formula will leave your hair healthy and soft with a radiant shine.</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/shop-by-type/semi-permanent-hair-color/red-direct-vibes-semi-permanent-hair-color/SBS-007835.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=Red+Direct+Vibes+Semi+Permanent+Hair+Color"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=Red+Direct+Vibes+Semi+Permanent+Hair+Color"">eBay</a></p>",Color Lux Direct Vibes,Hair Coloring,"sallybeauty,hair-color,set10,semi-permanent-dye",TRUE,Title,Default Title,HCOLOR-SET10-032-007835,350,20,deny,manual,16.49,21.11,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw83565623/images/large/SBS-007835-1.jpg?sw=750&sh=750&sfrm=png,1,Red Direct Vibes Semi Permanent Hair Color product image 1,active
haircolor-set10-032-red-direct-vibes-semi-permanent-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwbf8fcf36/images/large/SBS-007835.jpg?sw=750&sh=750&sfrm=png,2,Red Direct Vibes Semi Permanent Hair Color product image 2,
haircolor-set10-032-red-direct-vibes-semi-permanent-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw83565623/images/large/SBS-007835-1.jpg?sw=1500&sh=1500&sfrm=png,3,Red Direct Vibes Semi Permanent Hair Color product image 3,
haircolor-set10-032-red-direct-vibes-semi-permanent-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw83565623/images/large/SBS-007835-1.png?sw=650&sh=650,4,Red Direct Vibes Semi Permanent Hair Color product image 4,
haircolor-set10-032-red-direct-vibes-semi-permanent-hair-color,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwbf8fcf36/images/large/SBS-007835.jpg?sw=1500&sh=1500&sfrm=png,5,Red Direct Vibes Semi Permanent Hair Color product image 5,
haircolor-set10-033-semi-permanent-brights-hair-color-titanium,Semi-Permanent Brights Hair Color Titanium,"<p><strong>Semi-Permanent Brights Hair Color Titanium</strong> is a salon-ready semi permanent dye product from ion.</p><p>Easier, more controlled application supported by a smoother, more workable texture A gentler option for creative color, making it suitable for hair with previous damage Maintains up to 87% of color after 20 washes for longer-lasting vivid hair color** Delivers up to 181% more shine for noticeably brighter, more reflective color* Features a conditioning formula that improves shine and wet combability Less color fade for color that stays vibrant longer Enjoy longer-lasting vibrancy: ion® Brights Semi-Permanent Hair Color maintains up to 87% of color after 20 washes*, when most colors fade in just 6–10. Semi-permanent hair color coats the outside of hair to add vivid color, without penetrating the hair cuticle like permanent or demi-permanent dyes do.The conditioning formula is designed to spread smoothly through hair, improving wet combability and making application easier, more controlled and more even. With improved color retention and reduced fade, these bright hair colors stay vibrant and luminous wash after wash, all without the need for a developer. *Study conducted on ion-semi permanent shade Purple new formula vs untreated hair **Study conducted on ion Semi-Permanent shade Shamrock with a base shampoo</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/shop-by-type/semi-permanent-hair-color/semi-permanent-brights-hair-color-titanium/SBS-025051.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=Semi-Permanent+Brights+Hair+Color+Titanium"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=Semi-Permanent+Brights+Hair+Color+Titanium"">eBay</a></p>",ion,Hair Coloring,"sallybeauty,hair-color,set10,semi-permanent-dye",TRUE,Title,Default Title,HCOLOR-SET10-033-025051,350,21,deny,manual,11.49,14.71,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw556209fc/images/large/SBS-025051-1.jpg?sw=750&sh=750&sfrm=png,1,Semi-Permanent Brights Hair Color Titanium product image 1,active
haircolor-set10-033-semi-permanent-brights-hair-color-titanium,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwea60754c/images/large/SBS-025051-2.jpg?sw=750&sh=750&sfrm=png,2,Semi-Permanent Brights Hair Color Titanium product image 2,
haircolor-set10-033-semi-permanent-brights-hair-color-titanium,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw3f658c5c/images/large/SBS-025051-3.jpg?sw=750&sh=750&sfrm=png,3,Semi-Permanent Brights Hair Color Titanium product image 3,
haircolor-set10-033-semi-permanent-brights-hair-color-titanium,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwffb16691/images/large/SBS-025051-4.jpg?sw=750&sh=750&sfrm=png,4,Semi-Permanent Brights Hair Color Titanium product image 4,
haircolor-set10-033-semi-permanent-brights-hair-color-titanium,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw2d46134f/images/large/SBS-025051-5.jpg?sw=750&sh=750&sfrm=png,5,Semi-Permanent Brights Hair Color Titanium product image 5,
